Name,id_aluno,Status,Curso
Maxi,1561575,Concluído,TEACHER EDUCATION: MULTIPLE LEVELS
Ellionna,1544572,Cursando,PETROLEUM ENGINEERING
Breelynn,1542182,Concluído,UNITED STATES HISTORY
Ripp,1554508,Interrompido,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Roam,1562478,Cursando,MISCELLANEOUS SOCIAL SCIENCES
Breyton,1565364,Concluído,MISCELLANEOUS AGRICULTURE
Adhrit,1556908,Concluído,ANTHROPOLOGY AND ARCHEOLOGY
Meesha,1544237,Concluído,GENERAL SOCIAL SCIENCES
Jenin,1548166,Cursando,COMMUNICATION TECHNOLOGIES
Demetre,1560193,Interrompido,JOURNALISM
Trevonte,1560040,Concluído,COMMUNITY AND PUBLIC HEALTH
Hutton,1555553,Cursando,HISTORY
Drayce,1558604,Cursando,COMMUNITY AND PUBLIC HEALTH
Keimy,1551859,Interrompido,"ELECTRICAL, MECHANICAL, AND PRECISION TECHNOLOGIES AND PRODUCTION"
Saliyah,1541360,Concluído,MATHEMATICS
Armelle,1547758,Concluído,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Kerry,1555958,Interrompido,MECHANICAL ENGINEERING
Jaziel,1553575,Interrompido,AGRICULTURAL ECONOMICS
Oryn,1558060,Concluído,APPLIED MATHEMATICS
Hazeley,1546001,Concluído,NEUROSCIENCE
Ahmed,1553706,Concluído,ART HISTORY AND CRITICISM
Jariya,1546951,Concluído,SOCIOLOGY
Kordell,1555766,Cursando,ANTHROPOLOGY AND ARCHEOLOGY
Audie,1555390,Interrompido,SOCIOLOGY
Prosper,1556027,Concluído,PHYSIOLOGY
Eritrea,1549421,Cursando,MISCELLANEOUS ENGINEERING TECHNOLOGIES
Landen,1546158,Interrompido,SECONDARY TEACHER EDUCATION
Lilja,1544717,Cursando,COMMUNICATION TECHNOLOGIES
Legacy,1535921,Interrompido,SOCIAL SCIENCE OR HISTORY TEACHER EDUCATION
Tressa,1550502,Interrompido,GENERAL MEDICAL AND HEALTH SERVICES
Stori,1566749,Cursando,HUMAN RESOURCES AND PERSONNEL MANAGEMENT
Caelin,1551090,Interrompido,APPLIED MATHEMATICS
Ky,1556707,Cursando,SOCIAL PSYCHOLOGY
Rebeca,1536964,Interrompido,ADVERTISING AND PUBLIC RELATIONS
Avreen,1549121,Interrompido,MUSIC
Victorino,1566869,Cursando,MISCELLANEOUS PSYCHOLOGY
Alazae,1546590,Cursando,ANIMAL SCIENCES
Adedeji,1562698,Interrompido,MATHEMATICS AND COMPUTER SCIENCE
Helena,1536000,Interrompido,VISUAL AND PERFORMING ARTS
Millian,1563398,Concluído,GENERAL EDUCATION
Iriana,1542503,Interrompido,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Mariyah,1536932,Cursando,BIOMEDICAL ENGINEERING
Kamarah,1545338,Interrompido,COUNSELING PSYCHOLOGY
Oheneba,1561627,Cursando,COUNSELING PSYCHOLOGY
Klara,1537356,Interrompido,PUBLIC POLICY
Cache,1556199,Interrompido,THEOLOGY AND RELIGIOUS VOCATIONS
Elynn,1544060,Concluído,SOCIAL PSYCHOLOGY
Avante,1559365,Cursando,CHEMISTRY
Kaycie,1539045,Interrompido,PLANT SCIENCE AND AGRONOMY
Maham,1547165,Interrompido,MISCELLANEOUS AGRICULTURE
Pyper,1537531,Cursando,MISCELLANEOUS BUSINESS & MEDICAL ADMINISTRATION
Hamoud,1564208,Cursando,CRIMINOLOGY
Emoriee,1546823,Concluído,ART AND MUSIC EDUCATION
Sisley,1552728,Concluído,APPLIED MATHEMATICS
Senna,1538310,Interrompido,OCEANOGRAPHY
Notorious,1560972,Concluído,MECHANICAL ENGINEERING
Corbin,1553398,Interrompido,INDUSTRIAL PRODUCTION TECHNOLOGIES
Eula,1549430,Cursando,MATERIALS SCIENCE
Safiya,1536904,Interrompido,MISCELLANEOUS PSYCHOLOGY
Kailand,1559876,Interrompido,NAVAL ARCHITECTURE AND MARINE ENGINEERING
Eldrick,1565607,Interrompido,ENGINEERING MECHANICS PHYSICS AND SCIENCE
Zealand,1554463,Concluído,PHYSICAL FITNESS PARKS RECREATION AND LEISURE
Ruthie,1536561,Cursando,CHEMISTRY
Jovi,1536793,Interrompido,SOCIAL SCIENCE OR HISTORY TEACHER EDUCATION
Salene,1548649,Cursando,GENERAL ENGINEERING
Betzaida,1544498,Cursando,COMMUNITY AND PUBLIC HEALTH
Oxford,1559245,Concluído,PRE-LAW AND LEGAL STUDIES
Yadriel,1556581,Interrompido,NATURAL RESOURCES MANAGEMENT
Zohar,1561803,Cursando,SCHOOL STUDENT COUNSELING
Indy,1555405,Concluído,MISCELLANEOUS BIOLOGY
Jasibe,1540481,Interrompido,NUTRITION SCIENCES
Yuvansh,1562644,Concluído,MATHEMATICS TEACHER EDUCATION
Drelynn,1551279,Interrompido,HEALTH AND MEDICAL PREPARATORY PROGRAMS
Kayman,1564412,Cursando,PUBLIC ADMINISTRATION
Aireon,1565139,Cursando,NURSING
Omeir,1563468,Concluído,COUNSELING PSYCHOLOGY
Amarrah,1544432,Cursando,MISCELLANEOUS ENGINEERING
Iniko,1551567,Cursando,GEOSCIENCES
Silas,1543416,Cursando,PHYSICS
Lilliemae,1549907,Interrompido,COMPUTER ENGINEERING
Makario,1566285,Interrompido,ENGLISH LANGUAGE AND LITERATURE
Odesza,1544813,Cursando,FINE ARTS
Miri,1539758,Concluído,MARKETING AND MARKETING RESEARCH
Dakarri,1557811,Cursando,ENGINEERING MECHANICS PHYSICS AND SCIENCE
Zenna,1544968,Cursando,MATERIALS SCIENCE
Taylin,1537442,Cursando,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Senua,1552665,Concluído,COMMUNICATION TECHNOLOGIES
Rahil,1560996,Interrompido,MISCELLANEOUS ENGINEERING
Avonlee,1550987,Cursando,STATISTICS AND DECISION SCIENCE
Kimberli,1545383,Interrompido,COMMUNICATION TECHNOLOGIES
Jaxtin,1557996,Interrompido,JOURNALISM
Tiarra,1547502,Interrompido,MISCELLANEOUS SOCIAL SCIENCES
Raffaele,1564755,Interrompido,OTHER FOREIGN LANGUAGES
Markell,1555016,Concluído,MEDICAL ASSISTING SERVICES
Koltyn,1556467,Cursando,ANTHROPOLOGY AND ARCHEOLOGY
Ladarious,1566191,Interrompido,CLINICAL PSYCHOLOGY
Celestial,1543552,Cursando,METALLURGICAL ENGINEERING
Aurianna,1543125,Interrompido,BIOMEDICAL ENGINEERING
Malikah,1543315,Concluído,MUSIC
Caylani,1540321,Concluído,COMMUNICATION DISORDERS SCIENCES AND SERVICES
Axson,1565284,Interrompido,GEOLOGICAL AND GEOPHYSICAL ENGINEERING
Omolara,1552425,Concluído,MICROBIOLOGY
Raimundo,1566549,Interrompido,MISCELLANEOUS SOCIAL SCIENCES
Gal,1543619,Interrompido,NEUROSCIENCE
Cordale,1565439,Interrompido,GENERAL BUSINESS
Zaylen,1554499,Interrompido,GENERAL SOCIAL SCIENCES
Jina,1551719,Cursando,PHILOSOPHY AND RELIGIOUS STUDIES
Lyndsey,1541754,Concluído,ECOLOGY
Patricio,1555533,Concluído,STUDIO ARTS
Ariyah,1535834,Concluído,MISCELLANEOUS AGRICULTURE
Shaira,1541586,Concluído,GENETICS
Gelila,1542831,Cursando,MATHEMATICS
Jahir,1554639,Interrompido,MINING AND MINERAL ENGINEERING
Jaylany,1546956,Concluído,MOLECULAR BIOLOGY
Lyra,1535977,Interrompido,ENGINEERING AND INDUSTRIAL MANAGEMENT
Alura,1542150,Interrompido,PHILOSOPHY AND RELIGIOUS STUDIES
Percy,1554854,Cursando,ANIMAL SCIENCES
Eesha,1541459,Concluído,PHYSICS
Jaysiah,1562182,Interrompido,COMPUTER SCIENCE
Jaquel,1565876,Cursando,PETROLEUM ENGINEERING
Anila,1540432,Concluído,HISTORY
Annessa,1549033,Concluído,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Aerilyn,1541623,Cursando,HUMANITIES
Rah,1563510,Concluído,ART AND MUSIC EDUCATION
Myrielle,1550118,Cursando,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Chaitra,1543555,Interrompido,BIOLOGICAL ENGINEERING
Ishaaq,1560276,Cursando,MILITARY TECHNOLOGIES
Ravi,1554759,Concluído,INFORMATION SCIENCES
Grey,1537710,Concluído,INTERCULTURAL AND INTERNATIONAL STUDIES
Raziya,1543385,Interrompido,COMMUNICATION DISORDERS SCIENCES AND SERVICES
Kartik,1560345,Cursando,ART AND MUSIC EDUCATION
Amayiah,1543942,Interrompido,COUNSELING PSYCHOLOGY
Exander,1562067,Cursando,COUNSELING PSYCHOLOGY
Nahim,1561601,Cursando,TEACHER EDUCATION: MULTIPLE LEVELS
Naftuli,1556802,Interrompido,COMMUNICATION DISORDERS SCIENCES AND SERVICES
Smriti,1550417,Interrompido,ASTRONOMY AND ASTROPHYSICS
Kiyon,1558023,Concluído,HEALTH AND MEDICAL PREPARATORY PROGRAMS
Pratham,1560988,Interrompido,METALLURGICAL ENGINEERING
Cameran,1561939,Cursando,CHEMISTRY
Xzayvian,1562622,Concluído,CHEMICAL ENGINEERING
Ammarie,1550841,Cursando,MISCELLANEOUS ENGINEERING
Kynlei,1551975,Cursando,CLINICAL PSYCHOLOGY
Trenten,1558986,Interrompido,POLITICAL SCIENCE AND GOVERNMENT
Sanish,1564834,Concluído,ENVIRONMENTAL ENGINEERING
Jacelynn,1539740,Cursando,HUMAN RESOURCES AND PERSONNEL MANAGEMENT
Lailah,1536673,Concluído,SOCIAL SCIENCE OR HISTORY TEACHER EDUCATION
Imraan,1559469,Concluído,CIVIL ENGINEERING
Alegend,1557937,Cursando,GEOLOGICAL AND GEOPHYSICAL ENGINEERING
Kyier,1558899,Interrompido,MISCELLANEOUS ENGINEERING
Mclain,1562357,Concluído,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Lettie,1536787,Interrompido,HOSPITALITY MANAGEMENT
Yarrow,1550569,Concluído,COMMERCIAL ART AND GRAPHIC DESIGN
Adaleia,1550693,Concluído,ARCHITECTURAL ENGINEERING
Rankin,1564763,Interrompido,MEDICAL TECHNOLOGIES TECHNICIANS
Kayslee,1541514,Concluído,GENERAL EDUCATION
Helaman,1565754,Cursando,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Keyari,1541119,Cursando,MISCELLANEOUS PSYCHOLOGY
Pauline,1538754,Interrompido,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Astor,1559726,Cursando,MUSIC
Rani,1540161,Interrompido,MUSIC
Juliauna,1551759,Concluído,TREATMENT THERAPY PROFESSIONS
Baby,1559371,Concluído,SCHOOL STUDENT COUNSELING
Nazariah,1543774,Concluído,MATERIALS SCIENCE
Arzu,1544459,Interrompido,MATERIALS ENGINEERING AND MATERIALS SCIENCE
Jacee,1564259,Concluído,MATERIALS ENGINEERING AND MATERIALS SCIENCE
Lennon,1553702,Concluído,ACCOUNTING
Reni,1547370,Cursando,MECHANICAL ENGINEERING
Syla,1542381,Interrompido,PHYSICAL SCIENCES
Eber,1559795,Cursando,CIVIL ENGINEERING
Supreme,1555827,Cursando,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Kirtan,1562281,Concluído,COMMUNICATION TECHNOLOGIES
Meta,1546257,Concluído,NATURAL RESOURCES MANAGEMENT
Melis,1546250,Cursando,MATHEMATICS
Cayson,1553666,Concluído,SECONDARY TEACHER EDUCATION
Azmina,1547807,Interrompido,OPERATIONS LOGISTICS AND E-COMMERCE
Mccartney,1564614,Concluído,FINE ARTS
Jiyah,1542871,Interrompido,HUMAN RESOURCES AND PERSONNEL MANAGEMENT
Daylyn,1564058,Concluído,LANGUAGE AND DRAMA EDUCATION
Annaleise,1545052,Cursando,MINING AND MINERAL ENGINEERING
Yanelis,1543448,Concluído,CRIMINOLOGY
Maislyn,1544744,Interrompido,BUSINESS MANAGEMENT AND ADMINISTRATION
Brent,1554270,Cursando,MISCELLANEOUS FINE ARTS
Tatum,1553417,Concluído,LIBRARY SCIENCE
Lynelle,1544196,Concluído,HOSPITALITY MANAGEMENT
Blayde,1563943,Concluído,CRIMINAL JUSTICE AND FIRE PROTECTION
Laina,1538018,Interrompido,SCIENCE AND COMPUTER TEACHER EDUCATION
Eleah,1543177,Cursando,BIOMEDICAL ENGINEERING
Zyaire,1553419,Cursando,NURSING
Daveion,1560184,Concluído,ARCHITECTURAL ENGINEERING
Cecillia,1545123,Interrompido,SOIL SCIENCE
Janayla,1544636,Cursando,ELECTRICAL ENGINEERING
Leona,1536005,Interrompido,MISCELLANEOUS ENGINEERING
Tory,1541377,Interrompido,POLITICAL SCIENCE AND GOVERNMENT
Zhoemy,1546530,Interrompido,SOCIAL PSYCHOLOGY
Callaway,1539148,Concluído,MATHEMATICS AND COMPUTER SCIENCE
Sullivan,1537756,Cursando,NUCLEAR ENGINEERING
Sunflower,1540672,Interrompido,ELEMENTARY EDUCATION
Raynn,1550278,Interrompido,INFORMATION SCIENCES
Cairee,1551093,Interrompido,NEUROSCIENCE
Kaiana,1543676,Interrompido,ELEMENTARY EDUCATION
Annaliah,1543501,Concluído,COMPUTER AND INFORMATION SYSTEMS
Prayaan,1566523,Concluído,SECONDARY TEACHER EDUCATION
Edon,1560739,Cursando,MATHEMATICS TEACHER EDUCATION
Daelyn,1538296,Interrompido,SOCIAL SCIENCE OR HISTORY TEACHER EDUCATION
France,1565679,Concluído,BIOCHEMICAL SCIENCES
Aikam,1565138,Concluído,CONSTRUCTION SERVICES
Kayston,1560350,Concluído,MEDICAL ASSISTING SERVICES
Embree,1539992,Interrompido,FILM VIDEO AND PHOTOGRAPHIC ARTS
Jalai,1546031,Concluído,COMPUTER ENGINEERING
Kutter,1558026,Cursando,DRAMA AND THEATER ARTS
Avionnah,1549116,Cursando,COMMUNICATION DISORDERS SCIENCES AND SERVICES
Russo,1566639,Interrompido,COMMUNITY AND PUBLIC HEALTH
Doroteo,1564097,Interrompido,ARCHITECTURE
Teia,1544349,Concluído,BIOLOGY
Luis,1549943,Concluído,INTERDISCIPLINARY SOCIAL SCIENCES
Emalyn,1538639,Concluído,PHYSICS
Remmington,1558067,Interrompido,CRIMINOLOGY
Zagan,1563736,Cursando,FINANCE
Celest,1544519,Interrompido,BIOMEDICAL ENGINEERING
Aaleya,1548872,Interrompido,SOCIOLOGY
Nolah,1542343,Concluído,INTERCULTURAL AND INTERNATIONAL STUDIES
Adri,1543909,Cursando,COMMUNICATIONS
Kaleena,1540131,Interrompido,COMMUNICATIONS
Brittany,1536422,Cursando,LIBRARY SCIENCE
Zhia,1550631,Concluído,NATURAL RESOURCES MANAGEMENT
Remedy,1537954,Cursando,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Johari,1558433,Concluído,LIBRARY SCIENCE
Khemistry,1547061,Concluído,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Nimah,1543781,Interrompido,LIBERAL ARTS
Allister,1555023,Interrompido,MATHEMATICS
Mikayla,1536158,Interrompido,FINE ARTS
Sid,1557905,Interrompido,LIBERAL ARTS
Oaklynne,1540815,Concluído,APPLIED MATHEMATICS
Zekiel,1555388,Cursando,COMMUNITY AND PUBLIC HEALTH
Ulices,1555268,Concluído,STATISTICS AND DECISION SCIENCE
Marshawn,1555259,Concluído,PUBLIC POLICY
Rovanio,1561679,Interrompido,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Romann,1563541,Cursando,ENVIRONMENTAL SCIENCE
Dakaiden,1565472,Cursando,PETROLEUM ENGINEERING
Matei,1561572,Concluído,MILITARY TECHNOLOGIES
Chaselyn,1547876,Concluído,ART HISTORY AND CRITICISM
Maylie,1539851,Concluído,NUCLEAR ENGINEERING
Isandro,1563103,Interrompido,SOCIAL WORK
Elmo,1564131,Cursando,COMMUNICATION TECHNOLOGIES
Granger,1553985,Concluído,HUMAN RESOURCES AND PERSONNEL MANAGEMENT
Nirvana,1537752,Cursando,CIVIL ENGINEERING
Maebri,1552140,Cursando,INDUSTRIAL AND MANUFACTURING ENGINEERING
Oren,1552429,Interrompido,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Ahmiyah,1550739,Concluído,MISCELLANEOUS SOCIAL SCIENCES
Amara,1535632,Concluído,SCIENCE AND COMPUTER TEACHER EDUCATION
Juma,1564366,Concluído,LINGUISTICS AND COMPARATIVE LANGUAGE AND LITERATURE
Healani,1544612,Interrompido,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Henlie,1549543,Concluído,NUCLEAR ENGINEERING
Caely,1547851,Cursando,ANTHROPOLOGY AND ARCHEOLOGY
Roddy,1562483,Interrompido,INFORMATION SCIENCES
Mariazel,1548421,Cursando,TREATMENT THERAPY PROFESSIONS
Paysley,1548569,Cursando,ELECTRICAL ENGINEERING TECHNOLOGY
Blane,1557799,Cursando,AGRICULTURAL ECONOMICS
Avaleigh,1537473,Cursando,HOSPITALITY MANAGEMENT
Makylah,1544750,Cursando,COMPUTER ENGINEERING
Lupin,1564558,Concluído,LANGUAGE AND DRAMA EDUCATION
Aliahna,1545016,Concluído,NATURAL RESOURCES MANAGEMENT
Dravyn,1559793,Interrompido,INTERNATIONAL RELATIONS
Brixon,1558800,Cursando,OCEANOGRAPHY
Breah,1543539,Cursando,MATERIALS SCIENCE
Quincee,1566535,Cursando,PUBLIC ADMINISTRATION
Vadhir,1558993,Cursando,ATMOSPHERIC SCIENCES AND METEOROLOGY
Rosaria,1539861,Cursando,AREA ETHNIC AND CIVILIZATION STUDIES
Brilynn,1538434,Cursando,PHYSIOLOGY
Romee,1537879,Concluído,COMPUTER ADMINISTRATION MANAGEMENT AND SECURITY
Loida,1549923,Concluído,MASS MEDIA
Jayler,1565903,Interrompido,MANAGEMENT INFORMATION SYSTEMS AND STATISTICS
Blythe,1561921,Concluído,BUSINESS ECONOMICS
Malin,1540240,Cursando,HUMANITIES
Kamayah,1543687,Cursando,LIBERAL ARTS
Anuhea,1542735,Interrompido,ARCHITECTURAL ENGINEERING
Analina,1545775,Interrompido,SOCIOLOGY
Genae,1549477,Interrompido,OTHER FOREIGN LANGUAGES
Dempsey,1540101,Interrompido,GENERAL EDUCATION
Haset,1540742,Concluído,PUBLIC POLICY
Ahlias,1560088,Interrompido,MATHEMATICS TEACHER EDUCATION
Kaianna,1548220,Interrompido,ARCHITECTURAL ENGINEERING
Analaya,1538626,Interrompido,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Melida,1548458,Concluído,MICROBIOLOGY
Imunique,1551563,Interrompido,MISCELLANEOUS FINE ARTS
Samyah,1542366,Concluído,COSMETOLOGY SERVICES AND CULINARY ARTS
Scarlotte,1543830,Concluído,ART HISTORY AND CRITICISM
Kenaz,1566093,Concluído,FOOD SCIENCE
Maedot,1549974,Concluído,BUSINESS ECONOMICS
Neko,1547280,Concluído,COMPUTER ENGINEERING
Iori,1565794,Cursando,GENERAL AGRICULTURE
Kainoa,1548222,Interrompido,COMPUTER ENGINEERING
Erish,1565645,Interrompido,MINING AND MINERAL ENGINEERING
Sobhan,1563599,Concluído,AREA ETHNIC AND CIVILIZATION STUDIES
Egypt,1555274,Cursando,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Majesty,1536493,Cursando,COMMUNICATION TECHNOLOGIES
Adassah,1548901,Cursando,EARLY CHILDHOOD EDUCATION
Ruchel,1543007,Concluído,INFORMATION SCIENCES
Monica,1536181,Interrompido,OCEANOGRAPHY
Moustapha,1563413,Cursando,FOOD SCIENCE
Holdyn,1556273,Concluído,HOSPITALITY MANAGEMENT
Abel,1543894,Cursando,COMPOSITION AND RHETORIC
Guilherme,1560774,Interrompido,INTERCULTURAL AND INTERNATIONAL STUDIES
Storm,1536994,Interrompido,COUNSELING PSYCHOLOGY
Tramel,1562577,Concluído,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Nariah,1537091,Concluído,GENETICS
Camila,1535500,Interrompido,SOCIOLOGY
Nataniel,1558050,Interrompido,INTERNATIONAL BUSINESS
Finbar,1561355,Cursando,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Antone,1559353,Concluído,MATERIALS SCIENCE
Amairah,1545760,Interrompido,GEOGRAPHY
Ellsie,1544573,Concluído,HOSPITALITY MANAGEMENT
Ikaika,1556400,Interrompido,ENGLISH LANGUAGE AND LITERATURE
Grantley,1560772,Cursando,MULTI/INTERDISCIPLINARY STUDIES
Melyssa,1550068,Cursando,MISCELLANEOUS HEALTH MEDICAL PROFESSIONS
Zepplin,1565072,Interrompido,MISCELLANEOUS PSYCHOLOGY
Steban,1563610,Cursando,ARCHITECTURAL ENGINEERING
Adamae,1548898,Interrompido,FINE ARTS
Neegan,1566416,Cursando,CHEMISTRY
Arzoe,1549073,Interrompido,CRIMINOLOGY
Lilymae,1549913,Interrompido,INTERCULTURAL AND INTERNATIONAL STUDIES
Yexalen,1552931,Concluído,MISCELLANEOUS ENGINEERING
Aditi,1538046,Interrompido,GENERAL SOCIAL SCIENCES
Nourah,1552401,Cursando,UNITED STATES HISTORY
Viliami,1558533,Interrompido,NUCLEAR ENGINEERING
Jordan,1535913,Cursando,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Afifa,1544992,Cursando,COMMERCIAL ART AND GRAPHIC DESIGN
Aundre,1561210,Cursando,AGRICULTURAL ECONOMICS
Rowland,1557340,Concluído,CHEMICAL ENGINEERING
Joycelyn,1541102,Cursando,UNITED STATES HISTORY
Hayaa,1551518,Concluído,FAMILY AND CONSUMER SCIENCES
Shariah,1546433,Cursando,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Andersen,1542427,Cursando,MEDICAL TECHNOLOGIES TECHNICIANS
Zuni,1543891,Interrompido,TRANSPORTATION SCIENCES AND TECHNOLOGIES
Brody,1547847,Interrompido,JOURNALISM
Iqlas,1549568,Concluído,COMMUNICATIONS
Hartleigh,1543209,Cursando,COMPUTER PROGRAMMING AND DATA PROCESSING
Alanoud,1545005,Interrompido,MATERIALS ENGINEERING AND MATERIALS SCIENCE
Kelechi,1549777,Cursando,PHILOSOPHY AND RELIGIOUS STUDIES
Sven,1555918,Interrompido,ARCHITECTURE
Britta,1539494,Interrompido,NUCLEAR ENGINEERING
Sukaina,1548722,Cursando,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Mackson,1558913,Cursando,PUBLIC POLICY
Harris,1554034,Concluído,GENERAL EDUCATION
Dereck,1554438,Cursando,COMPUTER NETWORKING AND TELECOMMUNICATIONS
Hardyn,1557837,Concluído,ASTRONOMY AND ASTROPHYSICS
Elliya,1551343,Concluído,ADVERTISING AND PUBLIC RELATIONS
Daschel,1565499,Cursando,FORESTRY
Raziel,1555193,Concluído,GENERAL MEDICAL AND HEALTH SERVICES
Peace,1556025,Cursando,MICROBIOLOGY
Xhuri,1550547,Cursando,COURT REPORTING
Brene,1549186,Interrompido,MUSIC
Kaliope,1542539,Concluído,INTERDISCIPLINARY SOCIAL SCIENCES
Blaise,1538631,Concluído,COMPUTER NETWORKING AND TELECOMMUNICATIONS
Jaxsyn,1544131,Cursando,ECONOMICS
Jasher,1557847,Concluído,FORESTRY
Devereux,1561303,Concluído,ZOOLOGY
Tyriq,1556302,Cursando,ENVIRONMENTAL ENGINEERING
Jamarius,1558862,Concluído,INTERNATIONAL BUSINESS
Zarian,1560555,Concluído,COMPUTER ADMINISTRATION MANAGEMENT AND SECURITY
Herbert,1555525,Concluído,GEOLOGY AND EARTH SCIENCE
Abdulrahman,1554824,Cursando,PLANT SCIENCE AND AGRONOMY
Almudena,1550805,Concluído,ACCOUNTING
Maddox,1553206,Cursando,COMPOSITION AND RHETORIC
Mishell,1547241,Interrompido,PHYSIOLOGY
Amryn,1550845,Interrompido,NAVAL ARCHITECTURE AND MARINE ENGINEERING
Meghana,1550058,Interrompido,GEOLOGY AND EARTH SCIENCE
Christoff,1564017,Concluído,AREA ETHNIC AND CIVILIZATION STUDIES
Ren,1554147,Cursando,ART AND MUSIC EDUCATION
Yeniel,1565026,Cursando,BIOLOGICAL ENGINEERING
Caiyah,1549206,Interrompido,GENERAL AGRICULTURE
Ottilia,1550210,Concluído,COMPUTER AND INFORMATION SYSTEMS
Kieran,1553520,Interrompido,METALLURGICAL ENGINEERING
Mizell,1563400,Interrompido,MISCELLANEOUS BIOLOGY
Aera,1545730,Cursando,STATISTICS AND DECISION SCIENCE
Mazlynn,1550054,Cursando,AEROSPACE ENGINEERING
Iveel,1551598,Interrompido,ENGINEERING MECHANICS PHYSICS AND SCIENCE
Timur,1555700,Concluído,GENERAL EDUCATION
Ryatt,1540393,Concluído,MISCELLANEOUS BIOLOGY
Vaishnav,1564984,Concluído,THEOLOGY AND RELIGIOUS VOCATIONS
Rashawn,1555638,Cursando,ENVIRONMENTAL ENGINEERING
Kory,1545393,Cursando,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Zania,1541393,Concluído,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Steph,1566748,Concluído,MULTI/INTERDISCIPLINARY STUDIES
Salesi,1560468,Interrompido,ART AND MUSIC EDUCATION
Darrien,1556675,Concluído,COMPUTER SCIENCE
Delia,1536947,Concluído,ECONOMICS
Eveline,1539900,Cursando,PHYSICAL SCIENCES
Mikaele,1564636,Interrompido,CLINICAL PSYCHOLOGY
Zaleiah,1552972,Cursando,FOOD SCIENCE
Tabius,1563628,Cursando,MEDICAL ASSISTING SERVICES
Lindi,1548362,Interrompido,PHYSICAL FITNESS PARKS RECREATION AND LEISURE
Indya,1538369,Cursando,COUNSELING PSYCHOLOGY
Jayro,1560305,Concluído,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Eissa,1561326,Cursando,BIOCHEMICAL SCIENCES
Ruhani,1543008,Concluído,MOLECULAR BIOLOGY
Ambree,1544434,Interrompido,MATERIALS SCIENCE
Angely,1537444,Concluído,ENGLISH LANGUAGE AND LITERATURE
Trevor,1553491,Cursando,BOTANY
Tavi,1561736,Concluído,GENERAL BUSINESS
Karman,1566040,Cursando,LIBRARY SCIENCE
Lanova,1543292,Concluído,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Lj,1560386,Cursando,CIVIL ENGINEERING
Jemimah,1540219,Interrompido,MISCELLANEOUS SOCIAL SCIENCES
Medina,1539383,Interrompido,COMPUTER ADMINISTRATION MANAGEMENT AND SECURITY
Zoey,1535526,Concluído,COMMERCIAL ART AND GRAPHIC DESIGN
Khaleesi,1536191,Cursando,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Reon,1563524,Interrompido,GEOGRAPHY
Madden,1553856,Concluído,BUSINESS ECONOMICS
Atharva,1555431,Concluído,UNITED STATES HISTORY
Kelsey,1560355,Cursando,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Modesto,1559218,Concluído,AREA ETHNIC AND CIVILIZATION STUDIES
Kamalei,1549721,Interrompido,NUCLEAR ENGINEERING
Victoria,1535531,Interrompido,VISUAL AND PERFORMING ARTS
Marquell,1558259,Interrompido,ENVIRONMENTAL SCIENCE
Salwa,1539942,Cursando,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Destan,1565535,Concluído,BIOMEDICAL ENGINEERING
Sohaib,1566736,Interrompido,SPECIAL NEEDS EDUCATION
Cyla,1549285,Concluído,AREA ETHNIC AND CIVILIZATION STUDIES
Eriah,1549418,Concluído,ELECTRICAL ENGINEERING TECHNOLOGY
Basilio,1560648,Cursando,COMPUTER NETWORKING AND TELECOMMUNICATIONS
Daijah,1545888,Cursando,CHEMISTRY
Debanhi,1543168,Concluído,GENERAL AGRICULTURE
